internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
137619822,Eucalyptus cuspidata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,cuspidata,,,,,Turcz.,"This species is considered synonymous with <em>E</em><em>ucalyptus</em><em>&#160;angulosa</em>&#160;(M. French pers. comm. 2018, Nicolle 2018). The species is currently accepted in the Australian Plant Name Index (February 2019) but is assessed as Data Deficient until the taxonomy is resolved."
137619908,Eucalyptus expressa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,expressa,,,,,S.A.J.Bell &amp; D.Nicolle,
137619937,Eucalyptus filiformis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,filiformis,,,,,Rule,This species is considered synonymous with <em>E</em><em>ucalyptus</em><em>&#160;polybractea</em> by Nicolle (2018). The taxa is part of the 'grey-box complex' and is generally distinct within its range (Rule 2018). It is therefore assessed at species rank here.
137620006,Eucalyptus hawkeri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,hawkeri,,,,,Rule,The species is considered to be an hybrid between <em>E</em><em>ucalyptus</em><em>&#160;wimmerensis</em> and <em>E. microcarpa</em> by Nicolle (2018). According to Rule (2018) this species is distinct and is therefore assessed at species level here.
137620028,Eucalyptus johnsoniana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,johnsoniana,,,,,Brooker &amp; Blaxell,
137620042,Eucalyptus largiflorens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,largiflorens,,,,,F.Muell.,
137620228,Eucalyptus leptophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,leptophylla,,,,,F.Muell. ex Miq.,
137622553,Eucalyptus litoralis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,litoralis,,,,,Rule,
137622612,Eucalyptus neutra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,neutra,,,,,D.Nicolle,
137622716,Eucalyptus peninsularis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,peninsularis,,,,,D.Nicolle,
137622734,Eucalyptus petiolaris,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,petiolaris,,,,,(Boland) Rule,
137623897,Eucalyptus phoenix,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,phoenix,,,,,Molyneux &amp; Forrester,This species is taxonomically uncertain and closely related to <em>E</em><em>ucalyptus</em><em>&#160;macrorhyncha</em> or <em>E. mackintii </em>(K. Rule pers. comm. 2018). According to Nicolle (2018) the species is a probable hybrid involving <em>E. kybeanensis</em>. The species is currently accepted in the Australian Plant Name Index (February 2019) and is assessed as Data Deficient until the taxonomy is resolved.
137624742,Eucalyptus pleurocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,pleurocarpa,,,,,Schauer,
137625699,Eucalyptus pyrenea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,pyrenea,,,,,Rule,"The species should be considered as a subspecies of <em>E</em><em>ucalyptus</em><em>&#160;alatocaulis</em>&#160;(K. Rule pers. comm. December 2018, Nicolle 2018). The species is currently accepted in the Australian Plant Name Index (February 2019) and is assessed as Data Deficient until the taxonomy is resolved."
137627000,Eucalyptus walshii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,walshii,,,,,Rule,This species is considered a hybrid between <em>Eucalyptus wimmerensis</em> and <em>E. microcarpa</em> by Nicolle (2018) but is regarded as a distinct species by K. Rule (pers. comm. 2018) and Rule (2018). It is accepted at species rank in this assessment.
137627236,Eucalyptus wimmerensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,wimmerensis,,,,,Rule,"This species is regarded as dubious by Nicolle (2018); possibly synonymous with <em>Eucalyptus cajuputea. </em>However,  Rule (2018) maintains that there are consistent characters relating to  tree-form, bark, juvenile leaves and adult leaves separating these two  species. Furthermore, the two species as circumscribed by Rule (2018) do not  co-occur and they have distinctly different rates of decline."
138230324,Donella lanceolata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Donella,lanceolata,,,,,(Blume) Aubrév.,
139795570,Gmelina dalrympleana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Gmelina,dalrympleana,,,,,(F.Muell.) H.J.Lam,
139795846,Gmelina hollrungii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Gmelina,hollrungii,,,,,de Kok,
168936,Caldesia oligococca,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ALISMATACEAE,Caldesia,oligococca,,,,,(F.Muell.) Buchanan,
164004,Cressa cretica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,CONVOLVULACEAE,Cressa,cretica,,,,,L.,
169017,Cyperus iria,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,iria,,,,,L.,
164441,Cyperus michelianus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,michelianus,,,,,(L.) Delile,"This can be divided in two subspecies: <em>pygmaeus </em>is mainly a  tropical or subtropical species, while <em>michelianus </em>is more  widespread."
164219,Eleocharis geniculata,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Eleocharis,geniculata,,,,,(L.) Roem. &amp; Schult.,
168747,Torenia crustacea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LINDERNIACEAE,Torenia,crustacea,,,,,(L.) Cham. &amp; Schltdl.,
164059,Ammannia auriculata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,LYTHRACEAE,Ammannia,auriculata,,,,,Willd.,
164380,Echinochloa colona,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Echinochloa,colona,,,,,(L.) Link.,<em><br/></em>
177215,Elytrophorus spicatus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Elytrophorus,spicatus,,,,,(Willd.) A.Camus,
168983,Paspalum scrobiculatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Paspalum,scrobiculatum,,,,,L.,
168955,Phragmites karka,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Phragmites,karka,,,,,(Retz.) Trin. ex Steud.,"<p>This species can be regarded as the tropical counterpart of <em>Phragmites australis</em>; as noted by Cope (1982) (Cope, T.A. 1982 Flora of Pakistan No. 143. Poaceae. Jointly published by the Institute of Plant Conservation, University of Karachi and Missouri Botanical Press) ""for most of their range these two species of <em>Phragmites </em>are allopatric. <em>Phragmites australis</em> is a temperate species while <em>Phragmites karka </em>is tropical"". However, different approaches to recognition of taxa within the genus and uncertainty about taxonomy in some areas make it difficult to establish the precise distribution and status of this taxon.</p>"
142672365,Firmiana papuana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Firmiana,papuana,,,,,Mildbr.,
142714510,Alectryon reticulatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Alectryon,reticulatus,,,,,Radlk.,
142721915,Arytera pseudofoveolata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Arytera,pseudofoveolata,,,,,H.Turner,
143398399,Neolitsea brassii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,Neolitsea,brassii,,,,,C.K.Allen,
39630,Byblis aquatica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,BYBLIDACEAE,Byblis,aquatica,,,,,Lowrie &amp; Conran,
39631,Byblis filifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,BYBLIDACEAE,Byblis,filifolia,,,,,Planch.,
39633,Byblis liniflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,BYBLIDACEAE,Byblis,liniflora,,,,,Salisb.,
39634,Byblis rorida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,BYBLIDACEAE,Byblis,rorida,,,,,Lowrie &amp; Conran,
168633,Utricularia limosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LENTIBULARIACEAE,Utricularia,limosa,,,,,R.Br.,
168760,Utricularia uliginosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LENTIBULARIACEAE,Utricularia,uliginosa,,,,,Vahl,
168953,Utricularia minutissima,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LENTIBULARIACEAE,Utricularia,minutissima,,,,,Vahl,
198494,Utricularia dichotoma,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LENTIBULARIACEAE,Utricularia,dichotoma,,,,,Labill.,The taxonomy requires clarification and may in fact represent more than one species. This assessment includes the various taxonomic entities pending taxonomic clarification.
63900984,Drosera glanduligera,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,glanduligera,,,,,Lehm.,
63903055,Drosera grievei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,grievei,,,,,Lowrie &amp; N.G.Marchant,
66434469,Drosera andersoniana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,andersoniana,,,,,Fitzg. ex Ewart &amp; Jean White,
66437287,Drosera binata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,binata,,,,,Labill.,
66437295,Drosera broomensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,broomensis,,,,,Lowrie,
66437523,Drosera caduca,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,caduca,,,,,Lowrie,
66437535,Drosera callistos,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,callistos,,,,,N.G.Marchant &amp; Lowrie,
66438526,Drosera closterostigma,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,closterostigma,,,,,N.G.Marchant &amp; Lowrie,
66439379,Drosera derbyensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,derbyensis,,,,,Lowrie,
66439426,Drosera dilatatopetiolaris,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,dilatatopetiolaris,,,,,Kondô,
66439750,Drosera echinoblastus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,echinoblastus,,,,,N.G.Marchant &amp; Lowrie,
66439999,Drosera eneabba,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,eneabba,,,,,N.G.Marchant &amp; Lowrie,
66440095,Drosera erythrogyne,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,erythrogyne,,,,,N.G.Marchant &amp; Lowrie,
66440152,Drosera erythrorhiza,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,erythrorhiza,,,,,Lindl.,
66440289,Drosera finlaysoniana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,finlaysoniana,,,,,Wall. ex Arn.,
66440739,Drosera gigantea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,gigantea,,,,,Lindl.,
66440994,Drosera hamiltonii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,hamiltonii,,,,,C.R.P.Andrews,
66441067,Drosera hartmeyerorum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,hartmeyerorum,,,,,Schlauer,
66441083,Drosera helodes,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,helodes,,,,,N.G.Marchant &amp; Lowrie,
66441100,Drosera heterophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,heterophylla,,,,,Lindl.,
66441131,Drosera huegelii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,huegelii,,,,,Endl.,
66441142,Drosera humilis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,humilis,,,,,Planch.,
66441213,Drosera hyperostigma,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,hyperostigma,,,,,N.G.Marchant &amp; Lowrie,
66441262,Drosera intricata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,intricata,,,,,Planch.,
66442319,Drosera leucoblasta,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,leucoblasta,,,,,Benth.,
66442383,Drosera lowriei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,lowriei,,,,,N.G.Marchant,
66442395,Drosera macrantha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,macrantha,,,,,Endl.,
66442400,Drosera macrophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,macrophylla,,,,,Lindl.,
66442586,Drosera mannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,mannii,,,,,Cheek,
66442650,Drosera marchantii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,marchantii,,,,,DeBuhr,
66442862,Drosera microphylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,microphylla,,,,,Endl.,
66443054,Drosera modesta,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,modesta,,,,,Diels,
66443183,Drosera moorei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,moorei,,,,,(Diels) Lowrie,
66443250,Drosera myriantha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,myriantha,,,,,Planch.,
66443322,Drosera neesii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,neesii,,,,,Lehm.,
66443372,Drosera nitidula,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,nitidula,,,,,Planch.,
66443497,Drosera occidentalis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,occidentalis,,,,,Morrison,
66443530,Drosera omissa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,omissa,,,,,Diels,
66443737,Drosera ordensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,ordensis,,,,,Lowrie,
66443785,Drosera pallida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,pallida,,,,,Lindl.,
66443797,Drosera paradoxa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,paradoxa,,,,,Lowrie,
66443911,Drosera platypoda,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,platypoda,,,,,Turcz.,
66443934,Drosera platystigma,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,platystigma,,,,,Lehm.,
66443946,Drosera porrecta,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,porrecta,,,,,Lehm.,
66444006,Drosera prostrata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,prostrata,,,,,(N.G.Marchant &amp; Lowrie) Lowrie,
66444087,Drosera prostratoscaposa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,prostratoscaposa,,,,,Lowrie &amp; Carlquist,
66444109,Drosera pulchella,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,pulchella,,,,,Lehm.,
66444120,Drosera purpurascens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,purpurascens,,,,,Schlotth.,
66444127,Drosera pycnoblasta,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,pycnoblasta,,,,,Diels,
66444152,Drosera pygmaea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,pygmaea,,,,,DC.,The record from Western Australia has been excluded from this assessment as it is believed to refer to a different taxon.
66444164,Drosera radicans,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,radicans,,,,,N.G.Marchant,
66444175,Drosera ramellosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,ramellosa,,,,,Lehm.,
66444187,Drosera rechingeri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,rechingeri,,,,,Strid,
66444239,Drosera rupicola,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,rupicola,,,,,(N.G.Marchant) Lowrie ,
66444267,Drosera salina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,salina,,,,,N.G.Marchant &amp; Lowrie,
66444295,Drosera scorpioides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,scorpioides,,,,,Planch.,
66444476,Drosera spilos,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,spilos,,,,,N.G.Marchant &amp; Lowrie,
66444501,Drosera stolonifera,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,stolonifera,,,,,Endl.,
66444514,Drosera stricticaulis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,stricticaulis,,,,,(Diels) O.H.Sarg.,
66444577,Drosera subhirtella,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,subhirtella,,,,,Planch.,
66444583,Drosera subtilis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,subtilis,,,,,N.G.Marchant,
66444626,Drosera tubaestylis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,tubaestylis,,,,,N.G.Marchant &amp; Lowrie 	,
66444657,Drosera walyunga,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,walyunga,,,,,N.G.Marchant &amp; Lowrie,
66444696,Drosera yilgarnensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,yilgarnensis,,,,,R.P.Gibson &amp; B.J.Conn,
66444713,Drosera zigzagia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,zigzagia,,,,,Lowrie,
66444745,Drosera zonaria,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,zonaria,,,,,Planch.,
97468163,Drosera magna,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,magna,,,,,(N.G. Marchant &amp; Lowrie) Lowrie,
97468172,Drosera parvula,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,parvula,,,,,Planch.,
97468192,Drosera schmutzii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,schmutzii,,,,,Lowrie &amp; Conran,
97468211,Drosera whittakeri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,whittakeri,,,,,Planch.,
97468216,Drosera aberrans,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,aberrans,,,,,(Lowrie &amp; Carlquist) Lowrie &amp; Conran,
97468242,Drosera arcturi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,arcturi,,,,,Hook.,
97468248,Drosera auriculata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,auriculata,,,,,Backh. ex Planch.,
97468254,Drosera brevicornis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,brevicornis,,,,,Lowrie,
97468260,Drosera darwinensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,darwinensis,,,,,Lowrie,
97468272,Drosera falconeri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,falconeri,,,,,Kondô &amp; P.Tsang,
97468284,Drosera hookeri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,hookeri,,,,,"R.P.Gibson, B.J.Conn &amp; Conran",
97491393,Drosera aquatica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,aquatica,,,,,Lowrie,
97491500,Drosera aurantiaca,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,aurantiaca,,,,,Lowrie,
97492172,Drosera basifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,basifolia,,,,,(N.G.Marchant &amp; Lowrie) Lowrie,
97492184,Drosera bindoon,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,bindoon,,,,,Lowrie,
97492346,Drosera collina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,collina,,,,,(N.G.Marchant &amp; Lowrie) Lowrie,
97492453,Drosera cucullata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,cucullata,,,,,Lowrie,
97492461,Drosera depauperata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,depauperata,,,,,Lowrie &amp; Conran,
97492480,Drosera enodes,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,enodes,,,,,N.G.Marchant &amp; Lowrie,
97520854,Drosera fragrans,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,fragrans,,,,,Lowrie,
97521096,Drosera fulva,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,fulva,,,,,Planch.,
97521109,Drosera geniculata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,geniculata,,,,,(N.G.Marchant &amp; Lowrie) Lowrie,
97521151,Drosera glabriscapa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,glabriscapa,,,,,Lowrie,
97521164,Drosera gracilis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,gracilis,,,,,Hook.f. ex Planch.,
97530166,Drosera major,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,major,,,,,(Diels) Lowrie,
97530309,Drosera micrantha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,micrantha,,,,,Lehm.,
97530401,Drosera miniata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,miniata,,,,,Diels,
97530499,Drosera minutiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,minutiflora,,,,,Planch.,
97530511,Drosera murfetii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,murfetii,,,,,Lowrie &amp; Conran,
97530523,Drosera nana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,nana,,,,,Lowrie,
