ordre_affichage,groupe,famille,nom_taxon,Genre,formation,basionyme,id_taxon,valide,statut,id synonyme,synonyme,remarque
2,Fougères/Ferns,Blechnaceae Newman,Austroblechnum vieillardii (Mett.) Gasper & V.A.O.Dittrich,Austroblechnum,F,Blechnum vieillardii var. vieillardii Mett.,24429,1,E,23363,Blechnum vieillardii  Mett.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Blechnopsis orientalis (L.) C.Presl,Blechnopsis,F,Blechnum orientale L.,24426,1,A,, ,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Blechnum oceanicum var. flocculosum (C.Chr.) Brownlie,Blechnum,F,Blechnum flocculosum C.Chr.,599,2,E,20586,Blechnum flocculosum C.Chr.,"Incert. Stat. : was nor treated by DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Blechnum spinulosum Poir.,Blechnum,F, ,24371,2,A,608,Doodia caudata (Cav.) R.Br.,"Probably a synonym of Doodia caudata (Cav.) R.Br, but that name was nor treated by Gasper et al. 2016 Phytotaxa 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Blechnum spinulosum Poir.,Blechnum,F, ,24371,2,A,20395,Woodwardia caudata Cav.,"Probably a synonym of Doodia caudata (Cav.) R.Br, but that name was nor treated by Gasper et al. 2016 Phytotaxa 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Blechnum vieillardii var. simplex E.Fourn.,Blechnum,F, ,605,2,E,, ,"Incert. Stat. Not treated in DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Cranfillia deplanchei (Baker) Vázquez Ferreira & Gabriel y Galán,Cranfillia,F,Lomaria deplanchei Baker,36967,1,E,36965,Blechnum deplanchei (Baker) C.Chr.,"Vázquez Ferreira, R., Gabriel y Galán, † J., Alfaya, P., Vicent, M., & Prada, C. (2021). Revision of Cranfillia opaca in New Caledonia. Botanica Complutensis, 45, e73670. https://doi.org/10.5209/bocm.7367"
2,Fougères/Ferns,Blechnaceae Newman,Cranfillia deplanchei (Baker) Vázquez Ferreira & Gabriel y Galán,Cranfillia,F,Lomaria deplanchei Baker,36967,1,E,36966,Lomaria deplanchei Baker,"Vázquez Ferreira, R., Gabriel y Galán, † J., Alfaya, P., Vicent, M., & Prada, C. (2021). Revision of Cranfillia opaca in New Caledonia. Botanica Complutensis, 45, e73670. https://doi.org/10.5209/bocm.7367"
2,Fougères/Ferns,Blechnaceae Newman,Cranfillia hirsuta (Rosenst.) Gasper & V.A.O.Dittrich,Cranfillia,F,Blechnum hirsutum Rosenst.,24419,1,E,594,Blechnum hirsutum Rosenst.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Cranfillia opaca (Mett.) Gasper & V.A.O.Dittrich,Cranfillia,F,Blechnum opacum Mett.,24425,1,A,602,Blechnum opacum Mett.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Diploblechnum diversifolium (Mett.) Gasper & V.A.O.Dittrich,Diploblechnum,F,Blechnum diversifolium Mett.,24416,1,E,591,Blechnum diversifolium Mett.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Diploblechnum lenormandii (Baker) Gasper & V.A.O.Dittrich,Diploblechnum,F,Blechnum lenormandii (Baker) Diels,24420,1,E,20528,Lomaria lenormandii Baker,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Diploblechnum lenormandii (Baker) Gasper & V.A.O.Dittrich,Diploblechnum,F,Blechnum lenormandii (Baker) Diels,24420,1,E,596,Blechnum lenormandii (Baker) Diels,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Doodia gracilis Copel.,Doodia,F, ,22402,1,E,22403,Blechnum austrocaledonicum Christenh.,non Blechnum gracile Kaulfuss
2,Fougères/Ferns,Blechnaceae Newman,Doodia media R.Br.,Doodia,F, ,609,1,A,24370,Blechnum medium (R.Br.) Christenh.,
2,Fougères/Ferns,Blechnaceae Newman,Lomaria oceanica (Rosenst.) Gasper & V.A.O.Dittrich,Lomaria,F,Blechnum atternuatum var. oceanicum Rosenst.,24424,1,E,23362,Blechnum oceanicum  Brownlie,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Lomaria oceanica (Rosenst.) Gasper & V.A.O.Dittrich,Lomaria,F,Blechnum atternuatum var. oceanicum Rosenst.,24424,1,E,601,Blechnum oceanicum var. oceanicum (Rosenst.) Brownlie,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Lomaria oceanica (Rosenst.) Gasper & V.A.O.Dittrich,Lomaria,F,Blechnum atternuatum var. oceanicum Rosenst.,24424,1,E,20614,Blechnum atternuatum var. oceanicum Rosenst.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Lomaridium contiguum (Mett.) Gasper & V.A.O.Dittrich,Lomaridium,F,Blechnum contiguum Mett.,24414,1,E,589,Blechnum contiguum Mett.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Oceaniopteris ciliata (T.Moore) Gasper & Salino,Oceaniopteris,F,Lomaria ciliata T.Moore,24421,1,E,24422,Lomaria ciliata T.Moore,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Oceaniopteris ciliata (T.Moore) Gasper & Salino,Oceaniopteris,F,Lomaria ciliata T.Moore,24421,1,E,597,Blechnum moorei C.Chr.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Oceaniopteris francii (Rosenst.) Gasper & Salino,Oceaniopteris,R,Blechnum francii Rosenst.,24417,1,E,22293,Blechnum obtusatum var. francii (Rosenst.) Brownlie,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Oceaniopteris francii (Rosenst.) Gasper & Salino,Oceaniopteris,R,Blechnum francii Rosenst.,24417,1,E,592,Blechnum francii Rosenst.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Oceaniopteris gibba (Labill.) Gasper & Salino,Oceaniopteris,F,Blechnum gibbum (Labill.) Mett.,24418,1,A,20584,Lomaria gibba Labill.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Oceaniopteris gibba (Labill.) Gasper & Salino,Oceaniopteris,F,Blechnum gibbum (Labill.) Mett.,24418,1,A,593,Blechnum gibbum (Labill.) Mett.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Oceaniopteris obtusata (Labill.) Gasper & Salino,Oceaniopteris,FMR,Blechnum obtusatum (Labill.) Mett.,24423,1,A,20585,Lomaria obtusata Labill.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Oceaniopteris obtusata (Labill.) Gasper & Salino,Oceaniopteris,FMR,Blechnum obtusatum (Labill.) Mett.,24423,1,A,598,Blechnum obtusatum (Labill.) Mett.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Parablechnum chauliodontum (Copel.) Gasper & Salino,Parablechnum,FM,Blechnum chauliodontum Copel.,24412,1,E,587,Blechnum chauliodontum Copel.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Parablechnum confusum (E.Fourn.) Gasper & Salino,Parablechnum,FMN,Blechnum confusum (E.Fourn.) Brownlie,24413,1,E,588,Blechnum confusum (E.Fourn.) Brownlie,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Parablechnum confusum (E.Fourn.) Gasper & Salino,Parablechnum,FMN,Blechnum confusum (E.Fourn.) Brownlie,24413,1,E,20583,Lomaria confusa E.Fourn.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Parablechnum corbassonii (Brownlie) Gasper & Salino,Parablechnum,F,Blechnum corbassonii Brownlie,24415,1,E,590,Blechnum corbassonii Brownlie,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Parablechnum subcordatum (E.Fourn.) Gasper & Salino,Parablechnum,F,Blechnum subcordatum (E.Fourn.) Brownlie,24427,1,E,604,Blechnum subcordatum (E.Fourn.) Brownlie,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,Parablechnum subcordatum (E.Fourn.) Gasper & Salino,Parablechnum,F,Blechnum subcordatum (E.Fourn.) Brownlie,24427,1,E,20615,Lomaria subcordata E.Fourn.,"DE GASPER, A.L., DITTRICH, V.A.D.O., SMITH, A.R. and SALINO, A., 2016. A classification for Blechnaceae (Polypodiales: Polypodiopsida): New genera, resurrected names, and combinations. Phytotaxa, 275(3), pp.191-227."
2,Fougères/Ferns,Blechnaceae Newman,"Telmatoblechnum indicum (Burm.f.) Perrie, D.J.Ohlsen & Brownsey",Telmatoblechnum,FM,Blechnum indicum Burm.f.,24369,1,A,595,Blechnum indicum Burm.f.,Perrie & al. 2014 TAXON 63 (4) : 745-758
2,Fougères/Ferns,Cyatheaceae Kaulf.,Alsophila stelligera (Holttum) R.M.Tryon,Alsophila,F,Cyathea stelligera Holttum,22262,1,E,1137,Cyathea stelligera Holttum,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Alsophila vieillardii (Mett.) R.M.Tryon,Alsophila,FN,Cyathea vieillardii Mett.,22263,1,A,9765,Cyathea neocaledonica Compton,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Alsophila vieillardii (Mett.) R.M.Tryon,Alsophila,FN,Cyathea vieillardii Mett.,22263,1,A,9764,Cyathea sclerolepis Baker,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Alsophila vieillardii (Mett.) R.M.Tryon,Alsophila,FN,Cyathea vieillardii Mett.,22263,1,A,9763,Cyathea incisocrenata Baker,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Alsophila vieillardii (Mett.) R.M.Tryon,Alsophila,FN,Cyathea vieillardii Mett.,22263,1,A,1138,Cyathea vieillardii Mett.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Alsophila vieillardii (Mett.) R.M.Tryon,Alsophila,FN,Cyathea vieillardii Mett.,22263,1,A,9766,Cyathea propinqua Mett.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Cyathea alata (E.Fourn.) Copel.,Cyathea,F,Alsophila alata E.Fourn.,1132,1,E,9762,Alsophila decurrens sensu ,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Cyathea alata (E.Fourn.) Copel.,Cyathea,F,Alsophila alata E.Fourn.,1132,1,E,9761,Alsophila alata E.Fourn.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Cyathea cicatricosa Holttum,Cyathea,F, ,1134,1,E,22261,Alsophila cicatricosa (Holttum) R.M.Tryon,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris albifrons (Vieill. ex E.Fourn.) R.M.Tryon,Sphaeropteris,FN,Cyathea albifrons Vieill. ex E.Fourn.,22264,1,E,1133,Cyathea albifrons Vieill. ex E.Fourn.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris albifrons (Vieill. ex E.Fourn.) R.M.Tryon,Sphaeropteris,FN,Cyathea albifrons Vieill. ex E.Fourn.,22264,1,E,9760,Cyathea lenormandii Vieill. ex Baker,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris albifrons (Vieill. ex E.Fourn.) R.M.Tryon,Sphaeropteris,FN,Cyathea albifrons Vieill. ex E.Fourn.,22264,1,E,9759,Cyathea interjecta Baker,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris intermedia (Mett.) R.M.Tryon,Sphaeropteris,F,Alsophila intermedia Mett.,22265,1,E,1135,Cyathea intermedia (Mett.) Copel.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris intermedia (Mett.) R.M.Tryon,Sphaeropteris,F,Alsophila intermedia Mett.,22265,1,E,9772,Alsophila intermedia Mett.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris intermedia (Mett.) R.M.Tryon,Sphaeropteris,F,Alsophila intermedia Mett.,22265,1,E,9773,Alsophila francii Rosenst.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris lunulata (G.Forst.) R.M.Tryon,Sphaeropteris,Ø,Polypodium lunulatum G.Forst.,22267,1,A,22268,Polypodium lunulatum G.Forst.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris novae-caledoniae (Mett.) R.M.Tryon,Sphaeropteris,F,Alsophila novae-caledoniae Mett.,22266,1,E,9768,Fourniera novae-caledoniae J.Bommer,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris novae-caledoniae (Mett.) R.M.Tryon,Sphaeropteris,F,Alsophila novae-caledoniae Mett.,22266,1,E,9771,Fourniera funebris E.Fourn.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris novae-caledoniae (Mett.) R.M.Tryon,Sphaeropteris,F,Alsophila novae-caledoniae Mett.,22266,1,E,9767,Alsophila novae-caledoniae Mett.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris novae-caledoniae (Mett.) R.M.Tryon,Sphaeropteris,F,Alsophila novae-caledoniae Mett.,22266,1,E,9770,Alsophila lepidotricha (E.Fourn.) Diels,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris novae-caledoniae (Mett.) R.M.Tryon,Sphaeropteris,F,Alsophila novae-caledoniae Mett.,22266,1,E,9769,Fourniera lepidotricha E.Fourn.,
2,Fougères/Ferns,Cyatheaceae Kaulf.,Sphaeropteris novae-caledoniae (Mett.) R.M.Tryon,Sphaeropteris,F,Alsophila novae-caledoniae Mett.,22266,1,E,1136,Cyathea novae-caledoniae (Mett.) Copel.,
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia epiphylla (G.Forst.) Sw.,Davallia,Ø,Trichomanes epiphyllum G.Forst.,22306,2,A,22307,Trichomanes epiphyllum G.Forst.,Nooteboom (1994) fait mention d'un spécimen en NC mais ne précise pas lequel. A priori aucun autre spécimen décelé jusqu'à présent et espèce non vue en NC par Amice et Perrie
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia pectinata Sm.,Davallia,FN, ,19955,1,A,9958,Davallia pectinata Hook. & Grev.,"The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia pectinata Sm.,Davallia,FN, ,19955,1,A,9957,Humata gaimardiana sensu ,"The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia pectinata Sm.,Davallia,FN, ,19955,1,A,1257,Humata banksii Alston,"The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia pectinata Sm.,Davallia,FN, ,19955,1,A,9960,Davallia parallela sensu ,"The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia pectinata Sm.,Davallia,FN, ,19955,1,A,9959,Humata pectinata (Sm.) Desv.,"The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia pusilla Mett.,Davallia,F, ,9961,1,A,9962,Davallia alpina sensu ,"The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia pusilla Mett.,Davallia,F, ,9961,1,A,1259,Humata pusilla (Mett.) Carruth.,"The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia repens (L.f.) Kuhn,Davallia,F,Adiantum repens L.f.,19956,1,A,22309,Humata repens (L.f.) J.Small ex Diels,"nom. illeg. non Davallia repens Desv. The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia repens (L.f.) Kuhn,Davallia,F,Adiantum repens L.f.,19956,1,A,9967,Humata repens var. alpina Blume,"nom. illeg. non Davallia repens Desv. The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia repens (L.f.) Kuhn,Davallia,F,Adiantum repens L.f.,19956,1,A,9969,Davallia botrychioides sensu ,"nom. illeg. non Davallia repens Desv. The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia repens (L.f.) Kuhn,Davallia,F,Adiantum repens L.f.,19956,1,A,9966,Humata repens sensu ,"nom. illeg. non Davallia repens Desv. The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia repens (L.f.) Kuhn,Davallia,F,Adiantum repens L.f.,19956,1,A,9965,Humata lepida sensu ,"nom. illeg. non Davallia repens Desv. The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia repens (L.f.) Kuhn,Davallia,F,Adiantum repens L.f.,19956,1,A,9963,Humata serrata Brack.,"nom. illeg. non Davallia repens Desv. The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia repens (L.f.) Kuhn,Davallia,F,Adiantum repens L.f.,19956,1,A,9970,Davallia serrata sensu ,"nom. illeg. non Davallia repens Desv. The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia repens (L.f.) Kuhn,Davallia,F,Adiantum repens L.f.,19956,1,A,22310,Pachypleuria repens (L.f.) M.Kato,"nom. illeg. non Davallia repens Desv. The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
2,Fougères/Ferns,Davalliaceae M.R.Schomb.,Davallia repens (L.f.) Kuhn,Davallia,F,Adiantum repens L.f.,19956,1,A,9964,Humata botrychioides Brack.,"nom. illeg. non Davallia repens Desv. The Pteridophyte Phylogeny Group (2016) Journal of Systematics and Evolution 54, 563-603."
